uid	sid
16755	101
16755	222
16755	40
16755	11
16755	738
16755	268
16755	4
16755	12
16755	230
16755	269
16755	13
16755	117
16755	124
16755	657
16755	2309
16755	151
16755	476
16756	647
16756	6904
16756	2049
16756	7245
16756	5901
16756	1849
16757	754
16757	5696
16757	1110
16757	99
16757	6814
16757	230
16757	773
16757	20
16757	1491
16757	930
16757	6032
16757	2087
16758	1870
16758	301
16758	1111
16758	20
16758	2584
16758	364
16758	401
16758	198
16758	73
16758	45
16758	2827
16759	6093
16759	872
16759	7
16759	524
16759	1423
16759	600
16759	20
16759	993
16760	61
16760	33
16760	259
16760	1519
16760	2458
16760	4539
16760	1286
16760	5957
16760	4244
16760	157
16760	392
16760	980
16760	53
16760	1347
16761	48
16761	2170
16761	215
16761	235
16761	208
16761	190
16761	434
16761	50
16761	1488
16761	84
16761	149
16761	444
16761	167
16762	92
16762	85
16762	251
16762	3634
16762	2809
16762	4373
16763	2060
16763	469
16763	755
16763	1144
16763	386
16763	5009
16763	647
16763	370
16763	5350
16763	305
16763	245
16763	49
16763	99
16763	491
16763	366
16763	262
16763	210
16763	4196
16763	783
16763	40
16763	1555
16763	590
16763	815
16763	41
16763	738
16763	1862
16763	269
16763	117
16763	270
16763	2738
16763	354
16763	4149
16763	855
16763	699
16763	2319
16763	2787
16763	2233
16763	2434
16763	864
16763	5246
16763	361
16764	439
16764	187
16764	244
16764	302
16764	1177
16764	276
16764	32
16764	3973
16764	1898
16764	2801
16765	755
16765	375
16765	3912
16765	749
16765	215
16765	1543
16765	2380
16765	2205
16765	295
16765	369
16766	61
16766	65
16766	7507
16766	2785
16766	6316
16766	332
16766	840
16767	2581
16767	1019
16767	188
16767	58
16767	84
16767	166
16767	238
16768	110
16768	309
16768	7
16768	1414
16768	631
16768	632
16768	433
16768	707
16768	234
16768	235
16768	163
16768	49
16768	85
16768	86
16768	100
16768	418
16768	236
16768	635
16768	166
16768	88
16768	858
16768	211
16768	237
16768	238
16768	149
16768	2616
16768	1159
16768	228
16768	783
16768	157
16768	392
16768	1096
16768	455
16768	318
16768	496
16768	158
16768	620
16768	499
16768	358
16768	500
16768	621
16769	299
16769	2613
16769	1595
16769	182
16769	4245
16769	41
16769	12
16769	269
16769	5756
16769	5113
16769	198
16770	7887
16770	191
16770	3715
16770	59
16770	194
16770	3569
16770	781
16770	740
16771	624
16771	3028
16771	1419
16771	499
16771	919
16771	920
16771	921
16772	706
16772	3013
16772	914
16772	2785
16772	191
16772	4986
16772	41
16772	2749
16772	445
16772	20
16772	1502
16772	2799
16772	1007
16772	1008
16772	1009
16772	1105
16772	2980
16772	2694
16773	173
16773	251
16773	472
16773	229
16773	264
16773	268
16773	12
16773	53
16774	817
16774	7594
16774	37
16774	190
16774	1174
16774	591
16774	198
16774	4107
16774	5211
16774	3431
16775	538
16775	4098
16775	191
16775	4125
16775	3756
16775	74
16775	1106
16775	7894
16775	2980
16776	1477
16776	2084
16776	149
16776	20
16777	394
16777	624
16777	1110
16777	1655
16777	4402
16777	1736
16777	1351
16777	2211
16777	84
16777	2165
16777	395
16777	472
16777	88
16777	10
16777	149
16777	228
16777	616
16777	694
16777	545
16777	156
16777	11
16777	496
16777	1022
16777	619
16777	306
16777	158
16777	43
16777	135
16777	1387
16777	2232
16778	394
16778	79
16778	3626
16778	163
16778	58
16778	797
16778	211
16778	783
16778	11
16778	738
16778	268
16778	269
16778	223
16779	35
16779	706
16779	36
16779	2964
16779	681
16779	92
16779	665
16779	6066
16779	875
16779	53
16779	44
16780	116
16780	434
16780	1316
16780	459
16780	7442
16780	2529
16780	694
16780	264
16780	104
16780	441
16780	41
16780	738
16780	268
16780	12
16780	53
16780	20
16780	5264
16780	15
16780	1142
16781	3972
16781	37
16781	2156
16781	276
16781	476
16782	49
16782	635
16782	1096
16782	703
16782	496
16782	320
16783	3712
16783	98
16783	459
16783	1686
16783	249
16783	1359
16783	955
16783	3731
16783	1831
16783	40
16783	760
16783	268
16783	1087
16783	1713
16783	2937
16783	638
16783	1238
16784	469
16784	127
16784	217
16784	857
16784	599
16784	89
16784	584
16784	40
16784	590
16784	266
16784	2455
16784	41
16784	4
16784	498
16784	320
16784	988
16784	364
16784	198
16784	5749
16784	406
16785	2004
16785	86
16785	582
16785	1867
16785	1993
16785	499
16785	7068
16785	198
16786	1870
16786	375
16786	577
16786	323
16787	4337
16787	234
16787	184
16787	617
16787	473
16787	3676
16787	4226
16787	1334
16787	354
16787	1226
16788	394
16788	357
16788	168
16788	268
16788	320
16788	445
16789	75
16789	3277
16789	3927
16789	3502
16789	5281
16789	464
16789	68
16789	2260
16789	2004
16789	244
16789	215
16789	3059
16789	4421
16789	228
16789	918
16789	20
16789	4005
16789	503
16789	1016
16790	99
16790	560
16790	2851
16790	291
16791	214
16791	48
16791	226
16791	10
16791	228
16791	229
16791	694
16791	979
16791	584
16791	104
16791	708
16791	43
16792	3647
16792	577
16792	2588
16792	228
16792	3498
16792	601
16792	504
16792	360
16792	361
16793	1535
16793	1488
16793	4166
16794	469
16794	1144
16794	25
16794	1
16794	7320
16794	210
16794	363
16794	40
16794	318
16794	559
16794	605
16794	6128
16794	364
16794	324
16794	3678
16794	5382
16795	6698
16795	1425
16795	3555
16795	14
16795	45
16795	360
16796	2950
16796	738
16796	268
16796	63
16797	1585
16797	48
16797	2266
16797	7009
16797	1236
16798	186
16798	149
16798	617
16798	104
16798	11
16798	4
16798	2198
16798	12
16798	2199
16799	664
16799	4965
16799	318
16799	498
16799	376
16799	503
16800	4255
16800	1144
16800	2669
16800	126
16800	573
16800	2266
16800	6519
16800	759
16800	491
16800	222
16800	590
16800	307
16800	601
16800	364
16800	45
16801	1144
16801	149
16801	89
16801	2498
16801	40
16801	104
16801	11
16801	738
16801	4
16801	12
16801	306
16801	158
16801	5414
16801	765
16802	3969
16802	4859
16802	5428
16802	581
16802	228
16803	61
16803	3658
16803	2280
16803	4984
16803	110
16803	2281
16803	624
16803	631
16803	1019
16803	2099
16803	188
16803	1622
16803	707
16803	234
16803	235
16803	2869
16803	160
16803	2172
16803	163
16803	1677
16803	49
16803	4359
16803	50
16803	85
16803	86
16803	100
16803	418
16803	236
16803	813
16803	87
16803	635
16803	166
16803	1623
16803	858
16803	1650
16803	2755
16803	512
16803	238
16803	2497
16803	149
16803	3
16803	2498
16803	1159
16803	1419
16803	90
16803	39
16803	457
16803	228
16803	155
16803	156
16803	2499
16803	637
16803	4040
16803	6327
16803	3495
16803	3340
16803	392
16803	1096
16803	6773
16803	815
16803	1836
16803	318
16803	695
16803	496
16803	1022
16803	619
16803	5008
16803	320
16803	158
16803	620
16803	1837
16803	2504
16803	1456
16803	733
16803	290
16803	5858
16804	2950
16804	65
16804	299
16804	34
16804	1
16804	5206
16804	48
16804	215
16804	844
16804	209
16804	440
16804	148
16804	85
16804	472
16804	149
16804	227
16804	694
16804	708
16804	260
16804	657
16804	4473
16804	401
16804	2801
16804	1766
16804	1032
16805	259
16805	4804
16805	99
16805	694
16805	117
16805	333
16806	126
16806	5357
16806	767
16806	1968
16806	257
16806	1146
16806	759
16806	381
16806	155
16806	157
16806	20
16806	7488
16806	406
16806	514
16807	518
16807	7395
16807	3
16807	12
16807	7162
16807	3012
16808	61
16808	33
16808	643
16808	524
16808	3124
16808	3
16808	617
16808	12
16808	1436
16808	360
16809	1996
16809	648
16809	11
16809	117
16809	442
16810	2666
16810	3916
16810	192
16810	9
16810	101
16810	990
16810	3943
16810	2272
16810	7968
16810	407
16811	831
16811	49
16811	113
16811	811
16811	62
16811	5213
16811	661
16811	600
16811	6178
16811	2937
16811	3421
16811	151
16811	2730
16812	6653
16812	339
16812	1491
16812	3656
16812	6685
16813	61
16813	4000
16813	2779
16813	5222
16813	244
16813	1317
16813	1374
16813	3
16813	2763
16813	1802
16813	1032
16814	3055
16814	7031
16814	2343
16814	99
16814	192
16814	85
16814	2704
16814	20
16815	1394
16815	394
16815	1423
16815	259
16815	1306
16815	2525
16815	4761
16815	783
16815	12
16815	1654
16815	499
16815	1166
16815	354
16815	54
16816	170
16816	1678
16816	1659
16816	3699
16816	453
16816	1836
16816	420
16816	1867
16816	4640
16817	706
16817	244
16817	48
16817	42
16817	44
16817	645
16818	7006
16818	48
16818	208
16818	2489
16818	221
16818	3
16819	7
16819	4402
16819	857
16819	10
16819	3
16819	661
16819	626
16819	12
16819	3496
16820	755
16820	375
16820	5
16820	6874
16820	585
16820	4042
16820	829
16820	54
16820	2777
16820	152
16820	741
16820	273
16820	4192
16820	1635
16820	329
16821	212
16821	7346
16821	34
16821	97
16821	943
16822	7033
16822	5396
16822	68
16822	37
16822	573
16822	4692
16822	4210
16822	925
16822	12
16822	619
16822	2204
16823	7111
16823	299
16823	6756
16823	173
16823	190
16823	236
16823	59
16823	204
16823	267
16823	4741
16824	806
16824	305
16824	403
16824	174
16824	149
16824	2747
16824	20
16825	214
16825	539
16825	540
16825	541
16825	2985
16825	542
16825	2964
16825	1640
16825	459
16825	2785
16825	2703
16825	355
16826	4520
16826	1280
16826	6612
16826	5827
16826	32
16826	601
16827	1144
16827	35
16827	6051
16827	163
16827	1352
16827	88
16827	925
16827	496
16828	239
16828	262
16828	229
16828	1022
16828	198
16829	689
16829	234
16829	272
16829	136
16829	46
16829	327
16830	934
16830	7594
16830	99
16830	3824
16830	783
16830	318
16830	12
16830	1022
16830	708
16830	498
16830	320
16830	20
16830	5090
16830	1619
16830	22
16830	150
16831	5240
16831	730
16831	3324
16831	5618
16831	40
16831	11
16831	41
16831	738
16831	4
16831	12
16831	1022
16831	117
16831	306
16831	270
16832	5147
16832	37
16832	3893
16832	452
16832	1418
16832	352
16833	4163
16833	220
16833	1946
16833	4434
16833	59
16833	124
16833	1857
16834	1210
16834	5653
16834	48
16834	234
16834	1180
16835	989
16835	4015
16835	715
16835	4693
16835	2674
16835	1419
16835	3386
16835	155
16835	637
16835	760
16836	239
16836	785
16836	1316
16836	759
16836	9
16836	856
16836	40
16836	815
16836	11
16836	1570
16836	3759
16836	601
16836	638
16836	1142
16836	1436
16836	4188
16836	7597
16837	2339
16837	3746
16837	2040
16837	682
16837	7767
16837	121
16837	452
16837	857
16837	583
16837	4157
16837	3084
16837	636
16838	247
16838	1281
16838	1360
16838	85
16838	6984
16838	2877
16839	65
16839	5385
16839	1111
16839	4068
16839	510
16839	783
16839	1022
16839	1993
16839	158
16839	2275
16839	1115
16840	61
16840	244
16840	59
16840	12
16840	117
16840	525
16840	195
16841	2260
16841	2408
16841	58
16841	9
16841	194
16841	5387
16841	41
16841	20
16841	657
16841	198
16842	6794
16842	924
16842	2132
16842	1342
16842	117
16842	3652
16843	3159
16843	387
16843	443
16843	7289
16843	583
16843	6506
16843	40
16843	42
16843	4485
16843	6111
16843	354
16843	7191
16843	401
16844	728
16844	2517
16844	5103
16844	4169
16844	36
16844	3777
16844	2004
16844	6512
16844	215
16844	5666
16844	2150
16844	4890
16844	2362
16844	230
16844	367
16844	43
16844	6257
16844	6539
16844	5099
16845	254
16845	3379
16845	3279
16845	2927
16845	89
16845	420
16845	20
16845	4834
16845	44
16845	6722
16846	1280
16846	5399
16846	4416
16846	749
16846	5732
16846	189
16846	371
16846	191
16846	220
16846	1282
16846	9
16846	2089
16846	3
16846	4530
16846	40
16846	1097
16847	478
16847	49
16847	3149
16847	85
16847	4946
16847	88
16847	238
16847	783
16847	167
16847	496
16848	84
16848	262
16848	472
16848	268
16848	5677
16849	61
16849	2765
16849	4169
16849	3212
16849	640
16849	262
16849	3020
16849	277
16849	40
16849	384
16849	397
16850	7587
16850	10
16850	1750
16850	41
16850	4
16850	12
16850	195
16850	137
16851	208
16851	935
16851	1515
16851	510
16851	4
16851	12
16851	560
16851	834
16851	7739
16851	43
16851	1377
16851	21
16851	4008
16851	3253
16851	5092
16851	594
16852	75
16852	495
16852	982
16852	41
16852	738
16852	268
16852	12
16852	497
16852	53
16852	6163
16852	364
16852	442
16852	150
16852	151
16852	741
16852	360
16853	214
16853	624
16853	305
16853	209
16853	1342
16853	155
16853	455
16853	496
16853	560
16853	442
16853	232
16854	77
16854	5396
16854	190
16854	3788
16854	182
16854	40
16854	590
16854	5715
16854	1876
16854	3556
16854	2319
16855	2544
16855	5628
16855	257
16855	7248
16855	223
16855	4497
16855	1072
16855	358
16855	1852
16856	214
16856	127
16856	148
16856	962
16856	12
16856	3676
16856	117
16856	270
16856	376
16857	643
16857	48
16857	207
16857	173
16857	5218
16857	92
16857	810
16857	3
16857	455
16857	43
16857	503
16858	126
16858	10
16858	3
16858	1750
16858	1141
16859	799
16859	305
16859	2353
16859	48
16859	935
16859	58
16859	2528
16859	7787
16859	1166
16859	2956
16859	1881
16859	1051
16859	3849
16860	5580
16860	783
16860	40
16860	12
16861	234
16861	163
16861	935
16861	49
16861	101
16861	229
16861	364
16861	45
16861	7155
16862	850
16862	5773
16862	127
16862	7011
16862	6776
16863	1066
16863	1610
16863	4360
16863	3751
16863	5760
16863	2801
16863	4428
16863	5634
16863	2194
16863	291
16863	5535
16864	163
16864	85
16864	6143
16864	3021
16864	401
16864	405
16865	5486
16865	4735
16865	749
16865	84
16865	513
16866	3819
16866	1063
16866	148
16866	84
16866	86
16866	1980
16866	1900
16866	930
16866	601
16867	61
16867	125
16867	2112
16867	6959
16867	1414
16867	1
16867	586
16867	306
16867	198
16867	740
16868	4626
16868	68
16868	5968
16868	1242
16868	434
16868	49
16868	119
16868	1494
16868	120
16868	121
16868	3660
16868	347
16868	5603
16868	3699
16868	5142
16868	1142
16868	45
16868	753
16869	706
16869	5193
16869	1400
16869	660
16869	875
16869	1780
16869	230
16869	260
16870	375
16870	706
16870	188
16870	403
16870	844
16870	85
16870	210
16870	858
16871	1101
16871	126
16871	7
16871	234
16871	785
16871	163
16871	49
16871	587
16871	99
16871	85
16871	783
16871	1096
16871	264
16872	1923
16872	706
16872	838
16872	148
16872	268
16873	1182
16873	61
16873	469
16873	4879
16873	1483
16873	192
16873	452
16873	266
16873	738
16873	268
16873	600
16874	7855
16874	4224
16874	6091
16874	3315
16874	6166
16874	153
16875	1144
16875	806
16875	2252
16875	1226
16875	1942
16875	7631
16875	476
16876	3780
16876	48
16876	1610
16876	4557
16877	1304
16877	763
16877	1293
16877	5351
16877	481
16877	190
16877	2914
16877	4912
16877	590
16877	738
16877	963
16877	3657
16877	2998
16878	170
16878	207
16878	577
16878	192
16878	148
16878	62
16878	238
16878	155
16878	738
16878	53
16878	135
16879	5308
16879	3545
16879	172
16879	143
16879	4880
16879	244
16879	208
16879	31
16879	40
16879	2537
16879	7136
16879	504
16880	394
16880	508
16880	655
16880	730
16880	7663
16880	3832
16880	958
16880	5387
16880	738
16880	4
16880	1022
16880	708
16880	306
16880	270
16880	699
16881	212
16881	5393
16881	573
16881	749
16881	215
16881	403
16881	257
16881	208
16881	708
16881	1347
16881	963
16881	401
16881	2801
16881	855
16881	594
16882	5557
16882	6368
16882	2215
16882	6404
16882	926
16883	4134
16883	234
16883	98
16883	163
16883	216
16883	1941
16883	6954
16883	1694
16883	85
16883	694
16883	6322
16883	364
16883	198
16883	1436
16883	3611
16883	3052
16884	7
16884	3122
16884	189
16884	5649
16884	85
16884	2667
16885	33
16885	785
16885	3385
16885	1488
16885	1138
16885	1441
16885	1819
16885	398
16885	359
16885	364
16885	198
16885	740
16885	46
16885	5974
16885	56
16886	631
16886	163
16886	1519
16886	84
16886	85
16886	100
16886	89
16886	392
16886	1086
16886	318
16886	6467
16887	7684
16887	190
16887	4876
16887	2588
16887	7279
16887	194
16887	158
16887	3995
16888	3271
16888	7
16888	3749
16888	452
16888	3228
16889	241
16889	1797
16889	2159
16889	9
16889	635
16889	276
16889	204
16889	155
16889	40
16889	980
16889	11
16889	600
16889	269
16889	306
16889	124
16889	3772
16889	476
16889	109
16890	2666
16890	616
16890	1470
16890	3973
16890	260
16891	1232
16891	259
16891	85
16891	4151
16891	135
16892	48
16892	1488
16892	3715
16892	750
16892	392
16892	661
16892	1097
16892	2792
16892	513
16893	4079
16893	7517
16893	2115
16893	3324
16893	5005
16893	5146
16893	21
16893	5241
16893	6692
16894	75
16894	33
16894	4299
16894	11
16894	738
16894	12
16894	3676
16894	525
16894	2937
16894	135
16894	359
16894	1436
16894	5583
16894	369
16895	239
16895	2964
16895	5315
16895	455
16896	2099
16896	1622
16896	215
16896	1455
16896	28
16896	50
16896	1623
16896	320
16896	6730
16896	1964
16896	7168
16897	394
16897	187
16897	68
16897	163
16897	510
16897	86
16897	87
16897	472
16897	89
16897	5133
16897	333
16897	135
16897	3522
16897	7252
16897	1032
16898	4579
16898	3487
16898	4236
16898	163
16898	238
16898	260
16899	617
16899	167
16899	264
16899	40
16899	104
16899	266
16899	4
16899	12
16899	269
16899	270
16899	195
16900	5222
16900	2337
16900	442
16900	966
16901	212
16901	4760
16901	4531
16901	84
16901	6900
16901	41
16901	198
16901	45
16902	33
16902	632
16902	174
16902	4210
16902	3414
16902	11
16902	4978
16902	20
16902	377
16903	5959
16903	186
16903	170
16903	127
16903	172
16903	553
16903	1519
16903	228
16903	5280
16903	135
16904	375
16904	7320
16904	148
16904	84
16904	4293
16904	267
16904	5402
16904	377
16904	135
16904	401
16904	1435
16905	2860
16905	2160
16905	1763
16905	7076
16905	153
16906	643
16906	207
16906	664
16906	208
16906	88
16906	1536
16906	1430
16906	2809
16906	364
16906	45
16906	740
16907	806
16907	975
16907	5410
16907	3815
16907	3
16907	1651
16907	2371
16908	9
16908	307
16908	135
16908	1157
16908	1435
16909	3378
16909	3031
16909	2388
16909	2160
16909	1070
16909	302
16909	85
16909	1271
16909	3
16909	204
16909	694
16909	117
16909	560
16909	260
16909	20
16910	3135
16910	5294
16910	534
16910	536
16910	375
16910	4194
16910	6710
16910	5418
16910	48
16910	6769
16911	225
16911	37
16911	2743
16911	583
16911	10
16911	263
16911	204
16911	194
16911	584
16911	40
16911	2815
16911	455
16911	20
16911	740
16912	126
16912	1477
16912	190
16912	113
16912	236
16912	797
16912	6099
16912	4508
16912	445
16912	260
16913	1144
16913	99
16913	85
16913	5287
16913	783
16913	495
16913	267
16913	738
16913	268
16913	12
16913	13
16913	306
16913	53
16914	3411
16914	4639
16914	3176
16914	685
16914	384
16915	838
16915	174
16915	59
16915	3
16916	742
16916	3109
16916	3138
16916	119
16916	451
16916	6218
16916	5415
16916	4003
16917	4186
16917	49
16917	1177
16917	3549
16917	89
16917	4509
16917	20
16917	988
16917	734
16918	7
16918	433
16918	188
16918	234
16918	235
16918	84
16918	85
16918	100
16918	1703
16918	635
16918	211
16918	237
16918	149
16918	1419
16918	39
16918	228
16918	616
16918	783
16918	155
16918	392
16918	318
16918	695
16918	496
16918	320
16918	158
16918	499
16918	621
16919	110
16919	624
16919	7
16919	188
16919	707
16919	234
16919	478
16919	1416
16919	85
16919	88
16919	2314
16919	2315
16919	2316
16919	815
16919	499
16919	621
16920	2765
16920	5399
16920	6452
16920	198
16921	214
16921	35
16921	1
16921	37
16921	215
16921	403
16921	163
16921	822
16921	267
16921	12
16921	708
16921	42
16921	270
16921	107
16922	1144
16922	4407
16922	5468
16922	6268
16922	4895
16922	2250
16922	938
16922	6869
16922	62
16922	2999
16922	74
16922	5336
16923	825
16923	3514
16923	3293
16923	799
16923	3163
16923	3863
16923	2988
16923	541
16923	2012
16923	3375
16923	7564
16923	174
16923	1107
16923	7917
16923	2980
16924	6088
16924	1111
16924	262
16924	545
16924	364
16925	34
16925	4070
16925	215
16925	49
16925	89
16926	170
16926	2164
16926	4035
16926	3868
16926	1071
16926	1518
16926	5222
16926	6393
16926	478
16926	5666
16926	1984
16926	88
16926	264
16926	320
16926	6701
16926	20
16926	2854
16926	4444
16926	2838
16926	782
16926	740
16926	4933
16926	329
16926	56
16926	369
16927	537
16927	1111
16927	20
16927	1624
16927	64
16927	1006
16927	1008
16927	1010
16927	548
16927	1105
16927	1860
16927	7670
16927	2980
16928	142
16928	33
16928	126
16928	78
16928	38
16928	146
16928	759
16928	262
16928	357
16928	395
16928	102
16928	856
16928	657
16928	364
16929	4015
16929	553
16929	730
16929	694
16930	2258
16930	647
16930	402
16930	2807
16930	40
16930	590
16931	1
16931	3645
16931	313
16931	174
16931	163
16931	2692
16931	85
16931	101
16931	87
16931	3130
16931	1536
16931	503
16932	9
16932	211
16932	89
16932	3130
16932	264
16932	104
16932	318
16932	364
16933	48
16933	92
16933	1130
16933	887
16933	888
16933	889
16933	100
16933	6542
16933	3
16933	3368
16933	290
16934	1365
16934	365
16934	6137
16934	1736
16934	32
16934	4721
16934	1187
16934	229
16934	685
16934	627
16934	605
16934	20
16934	63
16935	210
16935	229
16935	420
16935	708
16936	61
16936	1101
16936	785
16936	99
16936	4947
16936	117
16936	7650
16936	135
16936	7007
16937	1891
16937	234
16937	84
16937	2461
16937	617
16937	495
16937	53
16938	2150
16938	577
16938	119
16938	149
16938	89
16938	979
16938	4646
16938	496
16938	1022
16938	135
16939	610
16939	5736
16939	6425
16939	266
16940	7058
16940	5329
16940	6647
16940	305
16940	6075
16940	3766
16940	1950
16940	203
16940	5872
16940	4435
16940	2490
16940	2433
16940	4862
16941	181
16941	738
16941	12
16941	117
16941	842
16941	53
16941	14
16941	1500
16942	3294
16942	1697
16942	1143
16942	935
16943	2665
16943	5674
16943	1595
16943	68
16943	36
16943	207
16943	7028
16943	582
16943	856
16943	1768
16943	291
16944	48
16944	313
16944	1430
16944	6064
16945	7024
16945	3015
16945	583
16945	4210
16945	822
16945	1750
16945	40
16945	404
16945	559
16945	2219
16945	306
16945	531
16945	73
16945	46
16946	1968
16946	3244
16946	879
16946	134
16947	4395
16947	2152
16947	101
16947	62
16947	472
16947	4143
16947	6413
16947	3891
16948	1968
16948	935
16948	6543
16948	472
16948	227
16949	4579
16949	33
16949	4944
16949	964
16949	1065
16949	5222
16949	633
16949	3369
16949	7028
16949	3067
16949	3766
16949	5156
16949	810
16949	5394
16949	5613
16949	619
16949	1002
16949	4308
16949	5381
16949	54
16949	406
16950	214
16950	174
16950	578
16950	227
16950	4013
16950	4925
16950	4726
16950	2961
16950	3891
16951	1144
16951	1394
16951	3296
16951	664
16951	395
16951	237
16951	149
16951	204
16951	11
16951	4
16951	2342
16951	20
16952	1019
16952	206
16952	188
16952	49
16952	62
16952	853
16952	750
16952	546
16952	40
16952	650
16952	590
16952	441
16952	738
16952	600
16952	20
16952	307
16952	765
16952	1142
16952	1774
16953	3273
16953	48
16953	1146
16953	40
16953	6563
16953	1079
16953	4156
16953	644
16954	6797
16954	99
16954	1022
16954	364
16955	34
16955	92
16955	5383
16955	894
16955	4522
16955	7563
16955	4279
16956	4870
16956	5705
16956	715
16956	7847
16956	12
16957	188
16957	3575
16957	6405
16957	545
16957	499
16958	187
16958	1616
16958	49
16958	99
16958	85
16958	7476
16958	5323
16958	1157
16958	407
16959	212
16959	403
16959	4899
16959	4046
16959	101
16959	2534
16960	1395
16960	1210
16960	4385
16960	190
16960	251
16960	1527
16960	5392
16961	61
16961	1330
16961	84
16961	955
16961	384
16962	3380
16962	48
16962	49
16962	1425
16962	85
16962	229
16962	4155
16962	1030
16962	4985
16962	1435
16962	7403
16963	6870
16963	481
16963	92
16963	192
16963	1694
16963	4692
16963	2742
16963	859
16963	445
16963	20
16963	2831
16963	5035
16963	5766
16964	5252
16964	170
16964	1099
16964	7522
16964	99
16964	7674
16964	198
16965	712
16965	3546
16965	3619
16965	1266
16965	5458
16965	2094
16965	2758
16965	6714
16965	7916
16966	706
16966	838
16966	402
16966	938
16966	207
16966	7751
16966	190
16966	1192
16966	1488
16966	858
16966	583
16966	59
16966	2688
16966	155
16966	590
16966	1654
16966	306
16966	320
16966	7411
16966	198
16966	1117
16967	7472
16967	4597
16967	3006
16967	5728
16967	149
16967	617
16967	1897
16967	738
16967	306
16967	601
16967	198
16968	2909
16968	49
16968	366
16968	237
16968	642
16968	499
16968	135
16968	364
16968	1218
16968	2318
16968	645
16969	5259
16969	439
16969	5088
16969	1475
16969	2115
16969	210
16969	951
16969	6547
16969	1250
16970	2950
16970	126
16970	937
16970	630
16970	1
16970	37
16970	48
16970	748
16970	190
16970	1137
16970	58
16970	226
16970	10
16970	694
16970	264
16970	40
16970	420
16970	198
16970	5438
16971	3241
16971	758
16971	92
16971	1282
16971	2101
16971	473
16971	600
16971	12
16971	150
16972	5516
16972	907
16972	287
16972	1317
16972	2758
16972	2441
16972	11
16972	12
16972	3890
16972	1333
16973	7380
16973	1484
16973	3482
16973	1659
16973	503
16974	4474
16974	4224
16974	6090
16974	4997
16974	4099
16974	1247
16974	2426
16974	2947
16974	316
16974	1554
16974	2704
16975	5904
16975	235
16975	189
16975	99
16975	926
16975	198
16976	4992
16976	3579
16976	267
16977	61
16977	693
16977	6024
16977	163
16977	3724
16977	1085
16977	395
16977	856
16977	260
16977	359
16978	693
16978	7769
16978	857
16978	1212
16978	6041
16979	7031
16979	2030
16979	1083
16979	796
16979	2883
16979	295
16979	4777
16980	65
16980	5
16980	7
16980	1559
16980	27
16980	356
16980	2380
16980	1623
16980	925
16980	420
16980	230
16980	562
16981	65
16981	5826
16981	490
16981	1609
16981	2588
16981	32
16981	20
16981	153
16981	4923
16981	3257
16982	6906
16982	587
16982	1679
16982	3805
16982	2233
16983	439
16983	2407
16983	215
16983	49
16983	6365
16983	3261
16983	20
16983	4294
16983	645
16984	313
16984	190
16984	7886
16984	210
16984	1441
16984	155
16984	5114
16984	324
16984	7102
16984	6896
16985	61
16985	2156
16985	5223
16985	123
16985	1537
16986	235
16986	2591
16986	84
16986	89
16986	2891
16987	2037
16987	172
16987	256
16987	99
16987	738
16987	271
16987	3646
16988	309
16988	2281
16988	2282
16988	7
16988	1019
16988	234
16988	235
16988	163
16988	85
16988	86
16988	236
16988	87
16988	166
16988	88
16988	238
16988	149
16988	89
16988	1159
16988	1419
16988	39
16988	457
16988	228
16988	616
16988	1096
16988	318
16988	695
16988	496
16988	158
16988	499
16989	299
16989	605
16989	367
16989	231
16989	2221
16990	2358
16990	5642
16990	1543
16990	2356
16990	6849
16990	1149
16990	41
16990	2188
16991	643
16991	5126
16991	1066
16991	209
16991	85
16991	796
16991	544
16991	781
16991	642
16991	2416
16991	2949
16991	124
16992	3537
16992	4436
16992	174
16992	7008
16992	5832
16992	3408
16992	226
16992	210
16992	875
16992	605
16992	377
16992	1015
16993	214
16993	2520
16993	5879
16993	7
16993	84
16993	560
16993	629
16993	740
16994	3348
16994	1576
16994	587
16994	155
16994	456
16994	644
16994	7780
16995	300
16995	577
16995	2525
16995	84
16995	1138
16995	131
16995	457
16995	1705
16995	83
16995	264
16995	2747
16995	437
16995	499
16995	3282
16995	1773
16996	1063
16996	305
16996	2135
16996	313
16996	749
16996	1411
16996	89
16996	441
16996	7359
16996	272
16996	198
16996	324
16996	325
16997	110
16997	309
16997	624
16997	7
16997	1
16997	631
16997	632
16997	1019
16997	234
16997	235
16997	478
16997	163
16997	49
16997	775
16997	84
16997	85
16997	86
16997	100
16997	418
16997	87
16997	635
16997	166
16997	88
16997	858
16997	512
16997	238
16997	149
16997	89
16997	1159
16997	90
16997	228
16997	783
16997	155
16997	392
16997	590
16997	318
16997	496
16997	619
16997	158
16998	239
16998	394
16998	299
16998	34
16998	1
16998	5873
16998	7290
16998	28
16998	58
16998	251
16998	1660
16998	395
16998	59
16998	149
16998	2667
16998	6976
16998	12
16998	367
16999	575
16999	6200
16999	1608
16999	6579
16999	5466
16999	2377
16999	726
16999	5808
16999	1298
16999	295
16999	1157
17000	61
17000	65
17000	5292
17000	5293
17000	5867
17000	33
17000	215
17000	32
17000	12
17000	5965
17000	73
17000	2730
17000	504
17001	239
17001	65
17001	33
17001	1192
17001	1927
17001	10
17001	11
17001	4
17001	269
17001	445
17001	638
17001	136
17001	54
17001	1502
17001	273
17002	3505
17002	188
